PERMNO,date,PRC,RET,SHROUT,RETX,sprtrn
77730,2020-06-08,68.67000,0.057763,294310,0.057763,0.012042
77730,2020-06-09,66.77000,-0.027669,294310,-0.027669,-0.007799
77730,2020-06-10,64.54000,-0.033398,294310,-0.033398,-0.005313
77730,2020-06-11,59.85000,-0.072668,294310,-0.072668,-0.058944
77730,2020-06-12,62.20000,0.039265,294310,0.039265,0.013061
77730,2020-06-15,62.76000,0.009003,294310,0.009003,0.008312
77730,2020-06-16,64.85000,0.033301,294310,0.033301,0.018962
77730,2020-06-17,63.49000,-0.020971,294310,-0.020971,-0.003600
77730,2020-06-18,64.02000,0.008348,294310,0.008348,0.000594
77730,2020-06-19,63.22000,-0.012496,294310,-0.012496,-0.005649
77730,2020-06-22,61.42000,-0.028472,294310,-0.028472,0.006495
77730,2020-06-23,61.16000,-0.004233,294310,-0.004233,0.004307
77730,2020-06-24,59.44000,-0.028123,294310,-0.028123,-0.025855
77730,2020-06-25,59.87000,0.007234,294310,0.007234,0.010959
77730,2020-06-26,58.28000,-0.026558,294310,-0.026558,-0.024227
77730,2020-06-29,59.26000,0.016815,294310,0.016815,0.014686
77730,2020-06-30,59.71000,0.007594,294310,0.007594,0.015410
77730,2020-07-01,58.57000,-0.019092,294310,-0.019092,0.005022
77730,2020-07-02,58.45000,-0.002049,294310,-0.002049,0.004541
77730,2020-07-06,59.45000,0.017109,294310,0.017109,0.015882
77730,2020-07-07,58.69000,-0.012784,294310,-0.012784,-0.010819
77730,2020-07-08,57.93000,-0.012949,294310,-0.012949,0.007828
77730,2020-07-09,55.58000,-0.040566,294310,-0.040566,-0.005644
77730,2020-07-10,58.52000,0.052897,294310,0.052897,0.010466
77730,2020-07-13,58.02000,-0.008544,294310,-0.008544,-0.009363
77730,2020-07-14,58.81000,0.013616,294310,0.013616,0.013406
77730,2020-07-15,60.52000,0.029077,294310,0.029077,0.009082
77730,2020-07-16,60.37000,-0.002479,294310,-0.002479,-0.003406
77730,2020-07-17,60.82000,0.007454,294310,0.007454,0.002849
77730,2020-07-20,60.16000,-0.010852,294310,-0.010852,0.008407
77730,2020-07-21,60.58000,0.006981,294310,0.006981,0.001679
77730,2020-07-22,60.35000,-0.003797,294310,-0.003797,0.005747
77730,2020-07-23,60.91000,0.009279,294310,0.009279,-0.012320
77730,2020-07-24,60.82000,-0.001478,294310,-0.001478,-0.006190
77730,2020-07-27,60.98000,0.002631,294310,0.002631,0.007395
77730,2020-07-28,60.74000,-0.003936,294310,-0.003936,-0.006473
77730,2020-07-29,62.00000,0.020744,294310,0.020744,0.012428
77730,2020-07-30,61.57000,-0.006935,294310,-0.006935,-0.003750
77730,2020-07-31,61.45000,-0.001949,294310,-0.001949,0.007670
77730,2020-08-03,62.43000,0.015948,294310,0.015948,0.007181
77730,2020-08-04,65.12000,0.043088,294310,0.043088,0.003612
77730,2020-08-05,62.93000,-0.033630,294310,-0.033630,0.006430
77730,2020-08-06,62.46000,-0.007469,294310,-0.007469,0.006428
77730,2020-08-07,62.80000,0.005443,294310,0.005443,0.000633
77730,2020-08-10,64.56000,0.028025,294310,0.028025,0.002742
77730,2020-08-11,65.21000,0.010068,294310,0.010068,-0.007969
77730,2020-08-12,65.71000,0.007668,294310,0.007668,0.013997
77730,2020-08-13,64.60000,-0.016892,294310,-0.016892,-0.002047
77730,2020-08-14,63.94000,-0.010217,294310,-0.010217,-0.000172
77730,2020-08-17,63.68000,-0.004066,294310,-0.004066,0.002710
77730,2020-08-18,63.67000,-0.000157,294310,-0.000157,0.002303
77730,2020-08-19,63.48000,-0.002984,294310,-0.002984,-0.004404
77730,2020-08-20,62.90000,-0.009137,294310,-0.009137,0.003159
77730,2020-08-21,62.92000,0.000318,294310,0.000318,0.003441
77730,2020-08-24,63.55000,0.010013,294310,0.010013,0.010044
77730,2020-08-25,63.54000,-0.000157,294310,-0.000157,0.003596
77730,2020-08-26,63.45000,-0.001416,294310,-0.001416,0.010196
77730,2020-08-27,63.96000,0.008038,294310,0.008038,0.001673
77730,2020-08-28,63.91000,-0.000782,294310,-0.000782,0.006733
77730,2020-08-31,62.80000,-0.010796,294251,-0.017368,-0.002195
77730,2020-09-01,62.64000,-0.002548,294251,-0.002548,0.007525
77730,2020-09-02,63.39000,0.011973,294251,0.011973,0.015366
77730,2020-09-03,61.64000,-0.027607,294251,-0.027607,-0.035126
77730,2020-09-04,62.42000,0.012654,294251,0.012654,-0.008133
77730,2020-09-08,61.57000,-0.013617,294251,-0.013617,-0.027756
77730,2020-09-09,61.24000,-0.005360,294251,-0.005360,0.020145
77730,2020-09-10,63.45000,0.036088,294251,0.036088,-0.017585
77730,2020-09-11,63.72000,0.004255,294251,0.004255,0.000533
77730,2020-09-14,65.31000,0.024953,294251,0.024953,0.012742
77730,2020-09-15,65.25000,-0.000919,294251,-0.000919,0.005219
77730,2020-09-16,65.21000,-0.000613,294251,-0.000613,-0.004619
77730,2020-09-17,63.75000,-0.022389,294251,-0.022389,-0.008412
77730,2020-09-18,62.03000,-0.026980,294251,-0.026980,-0.011183
77730,2020-09-21,59.85000,-0.035144,294251,-0.035144,-0.011571
77730,2020-09-22,59.39000,-0.007686,294251,-0.007686,0.010518
77730,2020-09-23,57.09000,-0.038727,294251,-0.038727,-0.023721
77730,2020-09-24,56.90000,-0.003328,294251,-0.003328,0.002987
77730,2020-09-25,59.18000,0.040070,294251,0.040070,0.015977
77730,2020-09-28,59.76000,0.009801,294251,0.009801,0.016111
77730,2020-09-29,58.96000,-0.013387,294251,-0.013387,-0.004813
77730,2020-09-30,59.48000,0.008820,294251,0.008820,0.008254
77730,2020-10-01,59.22000,-0.004371,294251,-0.004371,0.005293
77730,2020-10-02,59.31000,0.001520,294251,0.001520,-0.009572
77730,2020-10-05,59.00000,-0.005227,294251,-0.005227,0.017976
77730,2020-10-06,58.61000,-0.006610,294251,-0.006610,-0.013988
77730,2020-10-07,58.77000,0.002730,294251,0.002730,0.017406
77730,2020-10-08,58.99000,0.003743,294251,0.003743,0.008007
77730,2020-10-09,57.98000,-0.017122,294251,-0.017122,0.008791
77730,2020-10-12,58.97000,0.017075,294251,0.017075,0.016419
77730,2020-10-13,58.96000,-0.000170,294251,-0.000170,-0.006307
77730,2020-10-14,59.28000,0.005427,294251,0.005427,-0.006623
77730,2020-10-15,60.49000,0.020412,294251,0.020412,-0.001528
77730,2020-10-16,59.71000,-0.012895,294251,-0.012895,0.000135
77730,2020-10-19,58.31000,-0.023447,294251,-0.023447,-0.016330
77730,2020-10-20,57.86000,-0.007717,294251,-0.007717,0.004727
77730,2020-10-21,59.17000,0.022641,294251,0.022641,-0.002196
77730,2020-10-22,59.44000,0.004563,294251,0.004563,0.005219
77730,2020-10-23,60.05000,0.010262,294251,0.010262,0.003446
77730,2020-10-26,57.46000,-0.043131,294251,-0.043131,-0.018590
77730,2020-10-27,57.67000,0.003655,294251,0.003655,-0.003026
77730,2020-10-28,56.76000,-0.015779,294251,-0.015779,-0.035288
77730,2020-10-29,57.24000,0.008457,294251,0.008457,0.011947
77730,2020-10-30,57.23000,-0.000175,294251,-0.000175,-0.012130
77730,2020-11-02,57.63000,0.006989,294251,0.006989,0.012318
77730,2020-11-03,56.49000,-0.019781,294251,-0.019781,0.017799
77730,2020-11-04,56.54000,0.000885,294251,0.000885,0.022047
77730,2020-11-05,57.71000,0.020693,294251,0.020693,0.019460
77730,2020-11-06,57.33000,-0.006585,294251,-0.006585,-0.000288
77730,2020-11-09,60.35000,0.052677,294251,0.052677,0.011700
77730,2020-11-10,60.46000,0.001823,294251,0.001823,-0.001400
77730,2020-11-11,61.11000,0.010751,294251,0.010751,0.007652
77730,2020-11-12,60.83000,-0.004582,294251,-0.004582,-0.009979
77730,2020-11-13,62.35000,0.024988,294251,0.024988,0.013610
77730,2020-11-16,64.74000,0.038332,294251,0.038332,0.011648
77730,2020-11-17,63.78000,-0.014829,294251,-0.014829,-0.004792
77730,2020-11-18,63.45000,-0.005174,294251,-0.005174,-0.011564
77730,2020-11-19,62.34000,-0.017494,294251,-0.017494,0.003946
77730,2020-11-20,60.74000,-0.025666,294251,-0.025666,-0.006793
77730,2020-11-23,63.13000,0.039348,294251,0.039348,0.005636
77730,2020-11-24,64.80000,0.026453,294251,0.026453,0.016162
77730,2020-11-25,64.99000,0.002932,294251,0.002932,-0.001584
77730,2020-11-27,65.00000,0.000154,294251,0.000154,0.002397
77730,2020-11-30,65.20000,0.009923,294126,0.003077,-0.004595
77730,2020-12-01,66.76000,0.023926,294126,0.023926,0.011271
77730,2020-12-02,66.10000,-0.009886,294126,-0.009886,0.001791
77730,2020-12-03,69.13000,0.045840,294126,0.045840,-0.000624
77730,2020-12-04,70.10000,0.014032,294126,0.014032,0.008836
77730,2020-12-07,68.70000,-0.019971,294126,-0.019971,-0.001936
77730,2020-12-08,68.41000,-0.004221,294126,-0.004221,0.002787
77730,2020-12-09,69.16000,0.010963,294126,0.010963,-0.007949
77730,2020-12-10,69.41000,0.003615,294126,0.003615,-0.001285
77730,2020-12-11,69.29000,-0.001729,294126,-0.001729,-0.001265
77730,2020-12-14,69.78000,0.007072,294126,0.007072,-0.004359
77730,2020-12-15,68.25000,-0.021926,294126,-0.021926,0.012921
77730,2020-12-16,65.24000,-0.044103,294126,-0.044103,0.001773
77730,2020-12-17,65.00000,-0.003679,294126,-0.003679,0.005758
77730,2020-12-18,64.95000,-0.000769,294126,-0.000769,-0.003511
77730,2020-12-21,63.85000,-0.016936,294126,-0.016936,-0.003906
77730,2020-12-22,62.48000,-0.021457,294126,-0.021457,-0.002073
77730,2020-12-23,64.55000,0.033131,294126,0.033131,0.000746
77730,2020-12-24,64.79000,0.003718,294126,0.003718,0.003537
77730,2020-12-28,64.38000,-0.006328,294126,-0.006328,0.008723
77730,2020-12-29,63.50000,-0.013669,294126,-0.013669,-0.002227
77730,2020-12-30,63.59000,0.001417,294126,0.001417,0.001342
77730,2020-12-31,64.44000,0.013367,294793,0.013367,0.006439
77730,2021-01-04,63.50000,-0.014587,294793,-0.014587,-0.014755
77730,2021-01-05,63.45000,-0.000787,294793,-0.000787,0.007083
77730,2021-01-06,65.36000,0.030102,294793,0.030102,0.005710
77730,2021-01-07,64.61000,-0.011475,294793,-0.011475,0.014847
77730,2021-01-08,64.03000,-0.008977,294793,-0.008977,0.005492
77730,2021-01-11,64.77000,0.011557,294793,0.011557,-0.006555
77730,2021-01-12,64.01000,-0.011734,294793,-0.011734,0.000416
77730,2021-01-13,64.09000,0.001250,294793,0.001250,0.002276
77730,2021-01-14,64.76000,0.010454,294793,0.010454,-0.003753
77730,2021-01-15,64.75000,-0.000154,294793,-0.000154,-0.007190
77730,2021-01-19,63.90000,-0.013127,294793,-0.013127,0.008136
77730,2021-01-20,66.25000,0.036776,294793,0.036776,0.013936
77730,2021-01-21,65.90000,-0.005283,294793,-0.005283,0.000317
77730,2021-01-22,66.52000,0.009408,294793,0.009408,-0.003011
77730,2021-01-25,66.60000,0.001203,294793,0.001203,0.003616
77730,2021-01-26,66.57000,-0.000450,294793,-0.000450,-0.001489
77730,2021-01-27,64.78000,-0.026889,294793,-0.026889,-0.025678
77730,2021-01-28,64.96000,0.002779,294793,0.002779,0.009761
77730,2021-01-29,64.31000,-0.010006,294793,-0.010006,-0.019312
77730,2021-02-01,64.19000,-0.001866,294793,-0.001866,0.016052
77730,2021-02-02,64.22000,0.000467,294793,0.000467,0.013898
77730,2021-02-03,65.47000,0.019464,294793,0.019464,0.001009
77730,2021-02-04,66.22000,0.011456,294793,0.011456,0.010853
77730,2021-02-05,66.18000,-0.000604,294793,-0.000604,0.003897
77730,2021-02-08,67.95000,0.026745,294793,0.026745,0.007399
77730,2021-02-09,69.50000,0.022811,294793,0.022811,-0.001113
77730,2021-02-10,69.28000,-0.003165,294793,-0.003165,-0.000345
77730,2021-02-11,65.34000,-0.056871,294793,-0.056871,0.001662
77730,2021-02-12,65.56000,0.003367,294793,0.003367,0.004711
77730,2021-02-16,65.67000,0.001678,294793,0.001678,-0.000569
77730,2021-02-17,67.22000,0.023603,294793,0.023603,-0.000320
77730,2021-02-18,67.63000,0.006099,294793,0.006099,-0.004416
77730,2021-02-19,67.52000,-0.001627,294793,-0.001627,-0.001855
77730,2021-02-22,68.36000,0.012441,294793,0.012441,-0.007733
77730,2021-02-23,68.19000,-0.002487,294793,-0.002487,0.001256
77730,2021-02-24,68.87000,0.009972,294793,0.009972,0.011352
77730,2021-02-25,68.31000,-0.008131,294793,-0.008131,-0.024479
77730,2021-02-26,67.67000,-0.002855,294722,-0.009369,-0.004750
77730,2021-03-01,68.54000,0.012857,294722,0.012857,0.023791
77730,2021-03-02,68.68000,0.002043,294722,0.002043,-0.008081
77730,2021-03-03,69.96000,0.018637,294722,0.018637,-0.013066
77730,2021-03-04,72.19000,0.031875,294722,0.031875,-0.013417
77730,2021-03-05,72.71000,0.007203,294722,0.007203,0.019496
77730,2021-03-08,73.69000,0.013478,294722,0.013478,-0.005359
77730,2021-03-09,72.39000,-0.017642,294722,-0.017642,0.014155
77730,2021-03-10,74.05000,0.022931,294722,0.022931,0.006030
77730,2021-03-11,73.98000,-0.000945,294722,-0.000945,0.010395
77730,2021-03-12,75.51000,0.020681,294722,0.020681,0.001015
77730,2021-03-15,76.58000,0.014170,294722,0.014170,0.006492
77730,2021-03-16,76.26000,-0.004179,294722,-0.004179,-0.001570
77730,2021-03-17,76.38000,0.001574,294722,0.001574,0.002879
77730,2021-03-18,76.93000,0.007201,294722,0.007201,-0.014761
77730,2021-03-19,76.75000,-0.002340,294722,-0.002340,-0.000603
77730,2021-03-22,75.47000,-0.016678,294722,-0.016678,0.007025
77730,2021-03-23,73.41000,-0.027296,294722,-0.027296,-0.007631
77730,2021-03-24,73.57000,0.002179,294722,0.002179,-0.005467
77730,2021-03-25,75.35000,0.024195,294722,0.024195,0.005240
77730,2021-03-26,75.98000,0.008361,294722,0.008361,0.016631
77730,2021-03-29,76.40000,0.005528,294722,0.005528,-0.000868
77730,2021-03-30,75.95000,-0.005890,294722,-0.005890,-0.003158
77730,2021-03-31,74.30000,-0.021725,294722,-0.021725,0.003623
77730,2021-04-01,74.87000,0.007672,294722,0.007672,0.011825
77730,2021-04-05,74.62000,-0.003339,294722,-0.003339,0.014438
77730,2021-04-06,75.89000,0.017020,294722,0.017020,-0.000974
77730,2021-04-07,75.72000,-0.002240,294722,-0.002240,0.001475
77730,2021-04-08,76.33000,0.008056,294722,0.008056,0.004221
77730,2021-04-09,76.56000,0.003013,294722,0.003013,0.007720
77730,2021-04-12,77.56000,0.013062,294722,0.013062,-0.000196
77730,2021-04-13,76.97000,-0.007607,294722,-0.007607,0.003295
77730,2021-04-14,78.26000,0.016760,294722,0.016760,-0.004088
77730,2021-04-15,78.30000,0.000511,294722,0.000511,0.011094
77730,2021-04-16,78.92000,0.007918,294722,0.007918,0.003609
77730,2021-04-19,78.55000,-0.004688,294722,-0.004688,-0.005306
77730,2021-04-20,78.53000,-0.000255,294722,-0.000255,-0.006802
77730,2021-04-21,79.58000,0.013371,294722,0.013371,0.009306
77730,2021-04-22,79.04000,-0.006786,294722,-0.006786,-0.009211
77730,2021-04-23,78.70000,-0.004302,294722,-0.004302,0.010929
77730,2021-04-26,77.95000,-0.009530,294722,-0.009530,0.001782
77730,2021-04-27,76.69000,-0.016164,294722,-0.016164,-0.000215
77730,2021-04-28,77.33000,0.008345,294722,0.008345,-0.000846
77730,2021-04-29,77.30000,-0.000388,294722,-0.000388,0.006763
77730,2021-04-30,77.45000,0.001940,294722,0.001940,-0.007195
77730,2021-05-03,78.50000,0.013557,294722,0.013557,0.002748
77730,2021-05-04,77.78000,-0.009172,294722,-0.009172,-0.006678
77730,2021-05-05,77.87000,0.001157,294722,0.001157,0.000704
77730,2021-05-06,78.39000,0.006678,294722,0.006678,0.008165
77730,2021-05-07,78.82000,0.005485,294722,0.005485,0.007373
77730,2021-05-10,78.82000,0.000000,294722,0.000000,-0.010436
77730,2021-05-11,79.44000,0.007866,294722,0.007866,-0.008674
77730,2021-05-12,79.16000,-0.003525,294722,-0.003525,-0.021449
77730,2021-05-13,80.56000,0.017686,294722,0.017686,0.012173
77730,2021-05-14,80.34000,-0.002731,294722,-0.002731,0.014918
77730,2021-05-17,80.61000,0.003361,294722,0.003361,-0.002530
77730,2021-05-18,79.86000,-0.009304,294722,-0.009304,-0.008517
77730,2021-05-19,79.64000,-0.002755,294722,-0.002755,-0.002943
77730,2021-05-20,80.58000,0.011803,294722,0.011803,0.010555
77730,2021-05-21,80.69000,0.001365,294722,0.001365,-0.000784
77730,2021-05-24,80.56000,-0.001611,294722,-0.001611,0.009911
77730,2021-05-25,80.21000,-0.004345,294722,-0.004345,-0.002125
77730,2021-05-26,79.60000,-0.007605,294722,-0.007605,0.001877
77730,2021-05-27,79.51000,-0.001131,294722,-0.001131,0.001165
77730,2021-05-28,79.50000,0.005471,294773,-0.000126,0.000769
77730,2021-06-01,80.10000,0.007547,294773,0.007547,-0.000492
77730,2021-06-02,80.27000,0.002122,294773,0.002122,0.001447
77730,2021-06-03,79.17000,-0.013704,294773,-0.013704,-0.003629
77730,2021-06-04,78.65000,-0.006568,294773,-0.006568,0.008834
77730,2021-06-07,78.33000,-0.004069,294773,-0.004069,-0.000797
77730,2021-06-08,78.32000,-0.000128,294773,-0.000128,0.000175
77730,2021-06-09,77.40000,-0.011747,294773,-0.011747,-0.001824
77730,2021-06-10,76.94000,-0.005943,294773,-0.005943,0.004652
77730,2021-06-11,77.37000,0.005589,294773,0.005589,0.001948
77730,2021-06-14,77.35000,-0.000259,294773,-0.000259,0.001815
77730,2021-06-15,75.72000,-0.021073,294773,-0.021073,-0.002012
77730,2021-06-16,74.64000,-0.014263,294773,-0.014263,-0.005390
77730,2021-06-17,73.88000,-0.010182,294773,-0.010182,-0.000436
77730,2021-06-18,72.76000,-0.015160,294773,-0.015160,-0.013125
77730,2021-06-21,73.57000,0.011132,294773,0.011132,0.014002
77730,2021-06-22,74.21000,0.008699,294773,0.008699,0.005125
77730,2021-06-23,73.83000,-0.005121,294773,-0.005121,-0.001083
77730,2021-06-24,74.28000,0.006095,294773,0.006095,0.005811
77730,2021-06-25,74.50000,0.002962,294773,0.002962,0.003331
77730,2021-06-28,73.60000,-0.012081,294773,-0.012081,0.002315
77730,2021-06-29,73.32000,-0.003804,294773,-0.003804,0.000277
77730,2021-06-30,73.76000,0.006001,294773,0.006001,0.001328
77730,2021-07-01,73.84000,0.001085,294773,0.001085,0.005222
77730,2021-07-02,73.62000,-0.002979,294773,-0.002979,0.007500
77730,2021-07-06,73.03000,-0.008014,294773,-0.008014,-0.002022
77730,2021-07-07,73.39000,0.004929,294773,0.004929,0.003359
77730,2021-07-08,72.64000,-0.010219,294773,-0.010219,-0.008561
77730,2021-07-09,73.55000,0.012528,294773,0.012528,0.011278
77730,2021-07-12,72.55000,-0.013596,294773,-0.013596,0.003451
77730,2021-07-13,71.77000,-0.010751,294773,-0.010751,-0.003517
77730,2021-07-14,71.17000,-0.008360,294773,-0.008360,0.001165
77730,2021-07-15,71.77000,0.008430,294773,0.008430,-0.003262
77730,2021-07-16,71.40000,-0.005155,294773,-0.005155,-0.007539
77730,2021-07-19,70.92000,-0.006723,294773,-0.006723,-0.015870
77730,2021-07-20,71.34000,0.005922,294773,0.005922,0.015163
77730,2021-07-21,71.47000,0.001822,294773,0.001822,0.008242
77730,2021-07-22,70.72000,-0.010494,294773,-0.010494,0.002017
77730,2021-07-23,71.32000,0.008484,294773,0.008484,0.010145
77730,2021-07-26,71.25000,-0.000981,294773,-0.000981,0.002382
77730,2021-07-27,71.77000,0.007298,294773,0.007298,-0.004712
77730,2021-07-28,71.61000,-0.002229,294773,-0.002229,-0.000186
77730,2021-07-29,71.92000,0.004329,294773,0.004329,0.004206
77730,2021-07-30,71.46000,-0.006396,294773,-0.006396,-0.005406
77730,2021-08-02,71.75000,0.004058,294773,0.004058,-0.001843
77730,2021-08-03,71.71000,-0.000558,294773,-0.000558,0.008203
77730,2021-08-04,70.36000,-0.018826,294773,-0.018826,-0.004632
77730,2021-08-05,70.14000,-0.003127,294773,-0.003127,0.006005
77730,2021-08-06,71.12000,0.013972,294773,0.013972,0.001675
77730,2021-08-09,77.30000,0.086895,294773,0.086895,-0.000940
77730,2021-08-10,79.55000,0.029107,294773,0.029107,0.000993
77730,2021-08-11,80.18000,0.007920,294773,0.007920,0.002468
77730,2021-08-12,80.04000,-0.001746,294773,-0.001746,0.002952
77730,2021-08-13,81.91000,0.023363,294773,0.023363,0.001607
77730,2021-08-16,81.11000,-0.009767,294773,-0.009767,0.002621
77730,2021-08-17,80.76000,-0.004315,294773,-0.004315,-0.007061
77730,2021-08-18,80.15000,-0.007553,294773,-0.007553,-0.010748
77730,2021-08-19,80.29000,0.001747,294773,0.001747,0.001257
77730,2021-08-20,79.94000,-0.004359,294773,-0.004359,0.008142
77730,2021-08-23,79.53000,-0.005129,294773,-0.005129,0.008524
77730,2021-08-24,79.12000,-0.005155,294773,-0.005155,0.001496
77730,2021-08-25,78.71000,-0.005182,294773,-0.005182,0.002220
77730,2021-08-26,78.10000,-0.007750,294773,-0.007750,-0.005825
77730,2021-08-27,78.51000,0.005250,294773,0.005250,0.008808
77730,2021-08-30,78.18000,-0.004203,294773,-0.004203,0.004307
77730,2021-08-31,78.52000,0.010041,294816,0.004349,-0.001349
77730,2021-09-01,78.35000,-0.002165,294816,-0.002165,0.000312
77730,2021-09-02,78.49000,0.001787,294816,0.001787,0.002843
77730,2021-09-03,78.23000,-0.003312,294816,-0.003312,-0.000335
77730,2021-09-07,77.29000,-0.012016,294816,-0.012016,-0.003395
77730,2021-09-08,76.17000,-0.014491,294816,-0.014491,-0.001319
77730,2021-09-09,75.58000,-0.007746,294816,-0.007746,-0.004606
77730,2021-09-10,74.80000,-0.010320,294816,-0.010320,-0.007723
77730,2021-09-13,76.43000,0.021791,294816,0.021791,0.002277
77730,2021-09-14,75.43000,-0.013084,294816,-0.013084,-0.005747
77730,2021-09-15,76.21000,0.010341,294816,0.010341,0.008474
77730,2021-09-16,75.80000,-0.005380,294816,-0.005380,-0.001551
77730,2021-09-17,75.81000,0.000132,294816,0.000132,-0.009111
77730,2021-09-20,75.70000,-0.001451,294816,-0.001451,-0.016977
77730,2021-09-21,75.52000,-0.002378,294816,-0.002378,-0.000812
77730,2021-09-22,75.48000,-0.000530,294816,-0.000530,0.009520
77730,2021-09-23,76.11000,0.008347,294816,0.008347,0.012135
77730,2021-09-24,76.22000,0.001445,294816,0.001445,0.001461
77730,2021-09-27,76.86000,0.008397,294816,0.008397,-0.002776
77730,2021-09-28,77.80000,0.012230,294816,0.012230,-0.020364
77730,2021-09-29,80.49000,0.034576,294816,0.034576,0.001569
77730,2021-09-30,78.94000,-0.019257,294816,-0.019257,-0.011910
77730,2021-10-01,78.31000,-0.007981,294816,-0.007981,0.011491
77730,2021-10-04,78.08000,-0.002937,294816,-0.002937,-0.012986
77730,2021-10-05,78.31000,0.002946,294816,0.002946,0.010524
77730,2021-10-06,78.62000,0.003959,294816,0.003959,0.004103
77730,2021-10-07,78.68000,0.000763,294816,0.000763,0.008298
77730,2021-10-08,78.57000,-0.001398,294816,-0.001398,-0.001914
77730,2021-10-11,78.34000,-0.002927,294816,-0.002927,-0.006866
77730,2021-10-12,79.24000,0.011488,294816,0.011488,-0.002417
77730,2021-10-13,79.31000,0.000883,294816,0.000883,0.003023
77730,2021-10-14,79.70000,0.004917,294816,0.004917,0.017063
77730,2021-10-15,79.68000,-0.000251,294816,-0.000251,0.007460
77730,2021-10-18,79.43000,-0.003138,294816,-0.003138,0.003375
77730,2021-10-19,80.10000,0.008435,294816,0.008435,0.007393
77730,2021-10-20,81.23000,0.014107,294816,0.014107,0.003664
77730,2021-10-21,81.19000,-0.000492,294816,-0.000492,0.002996
77730,2021-10-22,82.50000,0.016135,294816,0.016135,-0.001073
77730,2021-10-25,83.29000,0.009576,294816,0.009576,0.004748
77730,2021-10-26,82.49000,-0.009605,294816,-0.009605,0.001820
77730,2021-10-27,80.63000,-0.022548,294816,-0.022548,-0.005052
77730,2021-10-28,81.01000,0.004713,294816,0.004713,0.009829
77730,2021-10-29,79.97000,-0.012838,294816,-0.012838,0.001949
77730,2021-11-01,80.83000,0.010754,294816,0.010754,0.001800
77730,2021-11-02,81.53000,0.008660,294816,0.008660,0.003680
77730,2021-11-03,81.72000,0.002330,294816,0.002330,0.006461
77730,2021-11-04,81.07000,-0.007954,294816,-0.007954,0.004182
77730,2021-11-05,81.56000,0.006044,294816,0.006044,0.003733
77730,2021-11-08,81.37000,-0.002330,294816,-0.002330,0.000888
77730,2021-11-09,81.52000,0.001843,294816,0.001843,-0.003499
77730,2021-11-10,82.54000,0.012512,294816,0.012512,-0.008226
77730,2021-11-11,83.13000,0.007148,294816,0.007148,0.000551
77730,2021-11-12,81.23000,-0.022856,294816,-0.022856,0.007223
77730,2021-11-15,84.11000,0.035455,294816,0.035455,-0.000011
77730,2021-11-16,83.58000,-0.006301,294816,-0.006301,0.003865
77730,2021-11-17,82.59000,-0.011845,294816,-0.011845,-0.002602
77730,2021-11-18,82.56000,-0.000363,294816,-0.000363,0.003385
77730,2021-11-19,81.51000,-0.012718,294816,-0.012718,-0.001399
77730,2021-11-22,83.13000,0.019875,294816,0.019875,-0.003197
77730,2021-11-23,83.24000,0.001323,294816,0.001323,0.001657
77730,2021-11-24,83.24000,0.000000,294816,0.000000,0.002294
77730,2021-11-26,81.34000,-0.022826,294816,-0.022826,-0.022725
77730,2021-11-29,81.88000,0.006639,294816,0.006639,0.013200
77730,2021-11-30,78.96000,-0.030044,294771,-0.035662,-0.018961
77730,2021-12-01,78.26000,-0.008865,294771,-0.008865,-0.011815
77730,2021-12-02,80.79000,0.032328,294771,0.032328,0.014194
77730,2021-12-03,82.60000,0.022404,294771,0.022404,-0.008449
77730,2021-12-06,83.48000,0.010654,294771,0.010654,0.011731
77730,2021-12-07,83.97000,0.005870,294771,0.005870,0.020707
77730,2021-12-08,83.53000,-0.005240,294771,-0.005240,0.003085
77730,2021-12-09,83.75000,0.002634,294771,0.002634,-0.007181
77730,2021-12-10,84.11000,0.004299,294771,0.004299,0.009549
77730,2021-12-13,84.93000,0.009749,294771,0.009749,-0.009136
77730,2021-12-14,85.75000,0.009655,294771,0.009655,-0.007471
77730,2021-12-15,85.91000,0.001866,294771,0.001866,0.016348
77730,2021-12-16,86.20000,0.003376,294771,0.003376,-0.008743
77730,2021-12-17,85.43000,-0.008933,294771,-0.008933,-0.010288
77730,2021-12-20,84.84000,-0.006906,294771,-0.006906,-0.011388
77730,2021-12-21,85.27000,0.005068,294771,0.005068,0.017778
77730,2021-12-22,84.93000,-0.003987,294771,-0.003987,0.010180
77730,2021-12-23,85.22000,0.003415,294771,0.003415,0.006224
77730,2021-12-27,86.16000,0.011030,294771,0.011030,0.013839
77730,2021-12-28,86.67000,0.005919,294771,0.005919,-0.001010
77730,2021-12-29,86.42000,-0.002885,294771,-0.002885,0.001402
77730,2021-12-30,86.32000,-0.001157,294771,-0.001157,-0.002990
77730,2021-12-31,87.16000,0.009731,294771,0.009731,-0.002626
77730,2022-01-03,87.80000,0.007343,294771,0.007343,0.006374
77730,2022-01-04,89.54000,0.019818,294771,0.019818,-0.000630
77730,2022-01-05,89.72000,0.002010,294771,0.002010,-0.019393
77730,2022-01-06,90.84000,0.012483,294771,0.012483,-0.000964
77730,2022-01-07,91.01000,0.001871,294771,0.001871,-0.004050
77730,2022-01-10,90.77000,-0.002637,294771,-0.002637,-0.001441
77730,2022-01-11,90.99000,0.002424,294771,0.002424,0.009160
77730,2022-01-12,90.75000,-0.002638,294771,-0.002638,0.002818
